"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_TOTALS_OCIAD1","p_OCIAD1_TOTALS","sig_TOTALS_OCIAD1","LFQ_KO_TOTALS_22","LFQ_KO_TOTALS_23","LFQ_KO_TOTALS_24","LFQ_WT_TOTALS_22","LFQ_WT_TOTALS_23","LFQ_WT_TOTALS_24","missingness"
"P51610-2;P51610;P51610-4;P51610-3;Q9Y5Z7","HCFC1","Host cell factor 1;HCF N-terminal chain 1;HCF N-terminal chain 2;HCF N-terminal chain 3;HCF N-terminal chain 4;HCF N-terminal chain 5;HCF N-terminal chain 6;HCF C-terminal chain 1;HCF C-terminal chain 2;HCF C-terminal chain 3;HCF C-terminal chain 4;HCF C-terminal chain 5;HCF C-terminal chain 6",NA,NA,0.719966492687163,0.00967402468052475,FALSE,27.7934905167349,27.8219464433918,27.7729034327975,27.1011504350957,26.9304041309271,27.1968863488399,"complete"
"P51648;P51648-2;P48448;P43353-2;P30838;P43353","ALDH3A2","Fatty aldehyde dehydrogenase","Membrane","Metabolism > Detoxification > ROS and glutathione metabolism",-0.642659300266565,0.115179183666313,FALSE,26.5386502923266,26.6287777554199,26.8835484618556,26.9668592182523,27.8237457480475,27.188349444102,"complete"
"P51649;P51649-2","ALDH5A1","Succinate-semialdehyde dehydrogenase, mitochondrial","Matrix","Metabolism > Amino acid metabolism > GABA metabolism",0.407966585324001,0.191708059220289,FALSE,27.9345424312931,27.9454594387982,27.6842111052819,27.7719866705558,27.0362499921631,27.5320765566823,"complete"
"P51659;P51659-3;P51659-2","HSD17B4","Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2","unknown","Metabolism > Lipid metabolism",-0.357344622258935,0.0892014090268431,FALSE,28.8739684717834,29.1343685684897,29.1356289099511,29.2943958833513,29.658140331589,29.2634636020607,"complete"
"P51665","PSMD7","26S proteasome non-ATPase regulatory subunit 7",NA,NA,1.25935574802303,0.0414035407057278,TRUE,27.5771348573435,27.1909172453031,26.9593704018868,26.6027307423554,25.8606185102994,25.4860060078095,"complete"
"P51687","SUOX","Sulfite oxidase, mitochondrial","IMS","Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins | Metabolism > Sulfur metabolism",-0.262249794406483,0.561567152314926,FALSE,24.3984500612219,24.4386828597086,NA,25.3971798123845,24.102915059289,24.5423538929417,NA
"P51688","SGSH","N-sulphoglucosamine sulphohydrolase",NA,NA,1.18828567433677,0.176444360317781,FALSE,25.6720100776518,24.9066429115245,24.7261480665963,24.4179535991274,22.7171516522405,24.6048387813944,"complete"
"P51784;Q13107-2;Q13107","USP11","Ubiquitin carboxyl-terminal hydrolase 11",NA,NA,1.90234546514967,0.00644175996423851,TRUE,25.2139887284095,24.9923253180492,25.1396825553802,23.2066534825075,23.5635614424844,22.868745281398,"complete"
"P51790-4;P51790;P51790-2;P51790-5","CLCN3","H(+)/Cl(-) exchange transporter 3",NA,NA,3.18975566328097,0.00974462786145406,TRUE,23.459895676299,24.0695748909669,24.513513251161,19.819910177569,21.4175047558329,21.2363018951821,"MNAR"
"P51798;P51798-2","CLCN7","H(+)/Cl(-) exchange transporter 7",NA,NA,-0.606288061962733,0.0881386633717583,FALSE,23.8409344093087,23.7733225346353,NA,24.0980364299989,24.3640795786315,24.7781335931738,NA
"P51809;P51809-3;P51809-2","VAMP7","Vesicle-associated membrane protein 7",NA,NA,-0.863244798775099,0.00168178709335759,FALSE,24.5872585454503,24.8357877140891,24.7916714461143,25.5517655296078,25.7657723053158,25.4869142670554,"complete"
"P51812","RPS6KA3","Ribosomal protein S6 kinase alpha-3",NA,NA,-0.421982706410201,0.141679079245129,FALSE,24.8258494894568,24.6064641678321,24.5477257910597,25.3536756987964,25.173479896265,24.7188319725178,"complete"
"P51858;P51858-2;P51858-3","HDGF","Hepatoma-derived growth factor",NA,NA,1.19631102264393,0.00447907284830352,TRUE,26.7720339544168,26.4681503838431,26.6879265528672,25.2541380022815,25.3480133339938,25.73702648692,"complete"
"P51970","NDUFA8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8","MIM","OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits",-0.334677606541668,0.525581404542983,FALSE,29.73131215837,29.8543848062001,29.2298045554093,30.7759267396066,29.4261564998544,29.6174511001434,"complete"
"P51991","HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3",NA,NA,-0.204695668571468,0.600584438911719,FALSE,30.3233493457458,30.2494024431909,30.7124014166207,30.0096727745261,31.0442318800301,30.8453355567156,"complete"
"P51991-2","HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3",NA,NA,0.0727452934478343,0.935644714730011,FALSE,27.2963671763908,27.7796887874237,28.5779029302672,26.3328262635263,28.5515660327413,28.5513307174706,"complete"
"P52209-2;P52209","PGD","6-phosphogluconate dehydrogenase, decarboxylating",NA,NA,0.309769820673864,0.00793931376779823,FALSE,28.049284753966,28.103373346924,28.0964866868096,27.7674555898603,27.8451724151795,27.7072073206382,"complete"
"P52272;P52272-2","HNRNPM","Heterogeneous nuclear ribonucleoprotein M",NA,NA,0.2600508884927,0.323362381164742,FALSE,29.8890009601779,29.9429011721159,30.1847253496177,29.386118683646,30.0685090896875,29.7818470430999,"complete"
"P52292","KPNA2","Importin subunit alpha-1",NA,NA,-0.0317087447702313,0.90319557182042,FALSE,28.7046745228373,28.6827564398405,28.9424806568905,28.4979596282287,29.2370571299093,28.690021095741,"complete"
"P52294","KPNA1","Importin subunit alpha-5;Importin subunit alpha-5, N-terminally processed",NA,NA,0.171773139412899,0.323720126694425,FALSE,25.2426135619242,25.4362868826812,25.5072469801922,25.0365236871213,25.4634835057941,25.1708208136435,"complete"
"P52298;P52298-3;P52298-2","NCBP2","Nuclear cap-binding protein subunit 2",NA,NA,-0.579815727321463,0.0240944800270734,FALSE,25.4130708304746,25.0194538964794,25.079087986824,25.9217505986435,25.7742813648742,25.5550279322247,"complete"
"P52429;P52429-2","DGKE","Diacylglycerol kinase epsilon",NA,NA,-0.241534834364934,0.607789934303861,FALSE,23.2468871959073,23.2317685612334,23.6410226230499,23.1388147389014,24.3892712258015,23.3161969185825,"complete"
"P52434;P52434-4;P52434-3;P52434-2;P52434-5","POLR2H","DNA-directed RNA polymerases I, II, and III subunit RPABC3",NA,NA,0.341494021558567,0.140863882076216,FALSE,27.7475845383981,27.4417224102215,27.4123507114378,27.3710868139119,26.9001909092284,27.3058978722414,"complete"
"P52435;Q9H1A7;Q9GZM3","POLR2J;POLR2J3;POLR2J2","DNA-directed RNA polymerase II subunit RPB11-a;DNA-directed RNA polymerase II subunit RPB11-b2;DNA-directed RNA polymerase II subunit RPB11-b1",NA,NA,0.388166445898033,0.0468516918970922,FALSE,25.7397021179656,25.921962374418,25.7029923787226,25.612125045797,25.2685991677164,25.3194333198987,"complete"
"P52565;P52565-2","ARHGDIA","Rho GDP-dissociation inhibitor 1",NA,NA,0.747949168786999,0.00598816510503653,FALSE,29.3784991576239,29.0716970836434,29.2201732782673,28.4246153989753,28.4484144274324,28.5534921867659,"complete"
"P52594-2;P52594-3;P52594;P52594-4","AGFG1","Arf-GAP domain and FG repeat-containing protein 1",NA,NA,0.516459345303197,0.060031355505091,FALSE,25.3448087380525,25.2539866156494,25.183210337574,24.9466189275812,24.8251770294985,24.4608316982866,"complete"
"P52597","HNRNPF","Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed",NA,NA,0.497035949358668,0.140467577568749,FALSE,28.987482605426,28.8942160855341,28.8347001800814,28.4669458790553,28.0123716263731,28.7459735175371,"complete"
"P52701;P52701-3;P52701-4;P52701-2","MSH6","DNA mismatch repair protein Msh6",NA,NA,0.565587731390032,0.00627453701934923,FALSE,26.577688868891,26.6000833314885,26.5872924784937,26.0472065674225,26.0904420968926,25.930652820388,"complete"
"P52732","KIF11","Kinesin-like protein KIF11",NA,NA,0.660483350617966,0.00408304660299669,FALSE,25.4998869971308,25.743274013698,25.5394184729625,25.0769770567332,24.7947781830686,24.9293741921356,"complete"
"P52758","HRSP12","Ribonuclease UK114",NA,NA,-0.112895805554334,0.563885724720338,FALSE,25.6444517896434,25.6356619238751,25.4672814090968,25.9019428334444,25.3790594956736,25.8050802101603,"complete"
"P52788;P52788-2","SMS","Spermine synthase",NA,NA,0.447091855912635,0.0632351807899856,FALSE,25.7661757703752,25.6891634736266,25.6716205863428,25.3787735822748,25.3947101109497,25.0122005693822,"complete"
"P52799","EFNB2","Ephrin-B2",NA,NA,1.21502361161946,0.00583581334329792,TRUE,25.1044370103866,25.604336630679,25.3128914721696,24.3184745756815,24.2689906611835,23.7891290415118,"complete"
"P52815","MRPL12","39S ribosomal protein L12, mitochondrial","Matrix","Mitochondrial central dogma > mtRNA metabolism > Transcription | Mitochondrial central dogma > Translation > Mitochondrial ribosome",0.130141066464866,0.657006573952014,FALSE,31.1987652892425,31.5558668482783,31.1572648217548,31.4849154440447,30.7164004943396,31.3201578214967,"complete"
"P52888;P52888-2","THOP1","Thimet oligopeptidase",NA,NA,0.114530943300736,0.538620127396907,FALSE,25.5232345261278,25.7651272494331,25.580859304406,25.5810769210235,25.2239113912687,25.7206399377725,"complete"
"P52907","CAPZA1","F-actin-capping protein subunit alpha-1",NA,NA,0.5338746936796,0.0101421555953175,FALSE,28.4738390521933,28.5782779434783,28.4297426777146,28.1236850346508,27.8964995240786,27.860051033618,"complete"
"P52926;P52926-3;P52926-6;P52926-4;P52926-5;P52926-2","HMGA2","High mobility group protein HMGI-C",NA,NA,-0.830361244892767,0.33546162180036,FALSE,28.0974329499691,26.4723286592423,27.5795017585911,27.7476310706144,29.3733685695962,27.5193474622702,"complete"
"P52948-5;P52948;P52948-2;P52948-6;P52948-4;P52948-3","NUP98","Nuclear pore complex protein Nup98-Nup96;Nuclear pore complex protein Nup98;Nuclear pore complex protein Nup96",NA,NA,0.0534767408246672,0.739783120999083,FALSE,26.2286558574471,25.9280295722564,26.2050316068512,25.8422202787999,26.2186272649399,26.1404392703409,"complete"
"P53004","BLVRA","Biliverdin reductase A",NA,NA,0.545273989873632,0.0278977734622757,FALSE,26.1221380810313,25.7140979967792,25.7961146391955,25.4212093527483,25.1514368374242,25.4238825572126,"complete"
"P53007","SLC25A1","Tricarboxylate transport protein, mitochondrial","MIM","Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > TCA-associated | Metabolism > Lipid metabolism | Small molecule transport > SLC25A family",0.262725406369832,0.0605913588577907,FALSE,28.926295825719,29.162464304127,29.0128151725128,28.8749950305286,28.8106184373046,28.6277856154161,"complete"
"P53041","PPP5C","Serine/threonine-protein phosphatase 5",NA,NA,0.213400626773431,0.477150806451084,FALSE,25.9591511576493,25.8310073986308,25.5617377784168,26.0373517113222,25.2886322687681,25.3857104742863,"complete"
"P53350","PLK1","Serine/threonine-protein kinase PLK1",NA,NA,-0.131513512453132,0.822322164193434,FALSE,25.6602756629184,24.3777161349568,25.2211085006791,24.6176583571571,25.0625966400759,25.9733858386807,"complete"
"P53367;P53367-2;P53367-3","ARFIP1","Arfaptin-1",NA,NA,1.1626665442535,0.00486634265919567,TRUE,25.1262222948808,25.5860634760346,25.5389288011474,24.1006399648395,24.5452262941568,24.117348680306,"MNAR"
"P53384-2;P53384","NUBP1","Cytosolic Fe-S cluster assembly factor NUBP1",NA,NA,-0.112345352185301,0.679796841127396,FALSE,25.2545878691716,25.2985684391169,24.9798249227641,25.7064722018317,24.9414048352895,25.2221402504873,"complete"
"P53396;P53396-2;P53396-3","ACLY","ATP-citrate synthase","Matrix","Metabolism > Carbohydrate metabolism > TCA-associated",0.215484107026967,0.0483680133011995,FALSE,28.359851362886,28.5482477696512,28.4731200222528,28.2515008689237,28.2707710637134,28.212494901072,"complete"
"P53582","METAP1","Methionine aminopeptidase 1",NA,NA,0.682915621419667,0.00759932889673643,FALSE,27.7903853125891,28.060462592251,28.0754949715333,27.1339663330167,27.4781476252015,27.2654820538962,"complete"
"P53597","SUCLG1","Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial","Matrix","Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing",-0.136817592760433,0.580621983291828,FALSE,28.2133236829501,27.8505460392827,27.8385310115896,28.26998415478,27.7287474335305,28.3141219237932,"complete"
"P53602","MVD","Diphosphomevalonate decarboxylase",NA,NA,1.0760059780329,0.0482251359130193,TRUE,23.7294835432014,23.644152658732,23.963022986852,22.5315325674718,NA,22.874228268986,NA
"P53618","COPB1","Coatomer subunit beta",NA,NA,0.390729457873398,0.156255759867402,FALSE,26.4669069814621,26.3451992248111,26.1795115856306,26.2856583804326,25.8782400849855,25.6555309528655,"complete"
"P53621;P53621-2","COPA","Coatomer subunit alpha;Xenin;Proxenin",NA,NA,0.618154908488133,0.0439994554269868,FALSE,26.6787760829889,26.8392606789455,26.8583271735892,26.1112226982852,26.4675201229741,25.9431563887999,"complete"
"P53634","CTSC","Dipeptidyl peptidase 1;Dipeptidyl peptidase 1 exclusion domain chain;Dipeptidyl peptidase 1 heavy chain;Dipeptidyl peptidase 1 light chain",NA,NA,0.510770523157966,0.212140667243336,FALSE,26.7580305005071,26.5392067812101,26.2382213873606,26.5734346349343,25.6842964638703,25.7454160007993,"complete"
"P53701","HCCS","Cytochrome c-type heme lyase","IMS","Metabolism > Metals and cofactors > Heme synthesis and processing | OXPHOS > OXPHOS subunits | OXPHOS > Cytochrome C",-1.50503590981297,0.0406143951296763,TRUE,25.2671209164488,25.109109306531,24.6494381855556,27.2640245533395,26.0119465028203,26.2648050818145,"complete"
"P53985;P53985-2","SLC16A1","Monocarboxylate transporter 1",NA,NA,-0.417373805417864,0.417718122964182,FALSE,27.2893195965273,27.7198638861678,27.2050178003557,28.4396952566884,27.9666825842572,27.0599448583588,"complete"
"P53990;P53990-2;P53990-3;P53990-4;P53990-5;P53990-6","IST1","IST1 homolog",NA,NA,-0.262264328568765,0.293771869890533,FALSE,25.1539495118435,24.892079545434,24.7617690784455,25.5167566234748,24.902241508286,25.1755929896685,"complete"
"P53992;P53992-2;O94855;O94855-2","SEC24C","Protein transport protein Sec24C",NA,NA,0.361068201853968,0.00073361322633276,FALSE,25.794289029347,25.8664340654886,25.8760661853391,25.4306158136171,25.5263285487599,25.4966403122358,"complete"
"P53999","SUB1","Activated RNA polymerase II transcriptional coactivator p15",NA,NA,0.801421817329331,0.0404823373579695,FALSE,28.697062056253,28.8210532635308,28.6591112710698,28.0205401815439,27.5710285920946,28.1813923652271,"complete"
"P54098","POLG","DNA polymerase subunit gamma-1","Matrix","Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial central dogma > mtDNA maintenance > mtDNA repair",0.340517926808801,0.131975325036877,FALSE,24.235758913422,24.6524651713091,24.3365036538009,24.3094136985822,24.0269366085806,23.8668236509428,"complete"
"P54105","CLNS1A","Methylosome subunit pICln",NA,NA,0.033091932128265,0.811669329482467,FALSE,25.7708520770055,26.0271957245051,25.788083679357,26.0237541650211,25.6926875525716,25.7704139668901,"complete"
"P54136;P54136-2","RARS","Arginine--tRNA ligase, cytoplasmic",NA,NA,0.379766981725766,0.0224330375450888,FALSE,27.3483261674011,27.3072662018706,27.3765139094714,26.9104024572295,27.0978256738316,26.8845772025047,"complete"
"P54289-4;P54289-5;P54289;P54289-3;P54289-2","CACNA2D1","Voltage-dependent calcium channel subunit alpha-2/delta-1;Voltage-dependent calcium channel subunit alpha-2-1;Voltage-dependent calcium channel subunit delta-1",NA,NA,0.527508435231866,0.0127712159711356,FALSE,25.5317025438329,25.7380980656412,25.6051345226585,25.2036128536958,25.1760554265673,24.9127415461739,"complete"
"P54577","YARS","Tyrosine--tRNA ligase, cytoplasmic;Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed",NA,NA,-0.0548456870104985,0.269784386356943,FALSE,26.0652754631963,26.0158388162338,26.0707946306577,26.0448840501881,26.1012668094937,26.1702951114375,"complete"
"P54578-2;P54578-3;P54578","USP14","Ubiquitin carboxyl-terminal hydrolase 14",NA,NA,-0.448638753387065,0.0436691116353921,FALSE,25.8708355637621,25.7321264376335,25.7305219590003,26.3503554699756,26.3301636459987,25.9988811045828,"complete"
"P54619-2;P54619;P54619-3;Q9UGJ0-2;Q9UGJ0-3;Q9UGJ0","PRKAG1","5-AMP-activated protein kinase subunit gamma-1",NA,NA,0.131078680662736,0.617176600275662,FALSE,24.1530764806271,23.8898878643927,24.2335425303107,23.6665924489385,24.3701155067324,23.8465628776714,"complete"
"P54652","HSPA2","Heat shock-related 70 kDa protein 2",NA,NA,0.700206719336734,0.0152608074736951,FALSE,25.6169025049807,25.1954733390661,25.2722705253027,24.7587672515256,24.4448962469887,24.780362712825,"complete"
"P54709;P54709-2","ATP1B3","Sodium/potassium-transporting ATPase subunit beta-3",NA,NA,0.445582793357737,0.144149952934122,FALSE,28.8011496848222,29.3967682336367,29.2328900477106,28.65570771857,29.0109764526656,28.4273754148607,"complete"
"P54727;P54727-2","RAD23B","UV excision repair protein RAD23 homolog B",NA,NA,0.148757008447401,0.690171734049814,FALSE,26.566440009586,26.3974994648709,26.0523364471876,26.7886097038385,25.8176626474339,25.9637325450299,"complete"
"P54760;P54760-2;P54760-4;P54760-3;P54753","EPHB4","Ephrin type-B receptor 4",NA,NA,0.147768543485086,0.796278735060084,FALSE,23.4295345794216,24.3076494219979,NA,23.4921592334576,24.0512080137812,23.6191031244352,NA
"P54802","NAGLU","Alpha-N-acetylglucosaminidase;Alpha-N-acetylglucosaminidase 82 kDa form;Alpha-N-acetylglucosaminidase 77 kDa form",NA,NA,0.366578498924135,0.295049355149845,FALSE,24.5930094509149,24.3247477401379,24.5232119366724,24.0837678744726,24.5821441674401,23.6753215890401,"complete"
"P54819-2;P54819;P54819-5;P54819-3;P54819-6;P54819-4","AK2","Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed","IMS","Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing",-0.143837904606134,0.5279248681927,FALSE,28.970491702981,29.1781848803764,28.8958087445566,29.4011452505246,28.8026300433476,29.2722237478602,"complete"
"P54886","ALDH18A1","Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase","Matrix","Metabolism > Amino acid metabolism > Proline metabolism",-0.2578611857856,0.0939116502619262,FALSE,29.8225961686286,30.0642217826191,29.8882192377173,30.2689100045841,30.0011343978443,30.2785763438934,"complete"
"P54920;Q9H115-3;Q9H115-2;Q9H115","NAPA","Alpha-soluble NSF attachment protein",NA,NA,-0.0717282925184328,0.79302323176283,FALSE,26.7851094829676,26.6763754018102,26.4306828563791,27.1482331826403,26.540964868587,26.4181545674849,"complete"
