"Protein IDs","Gene names","Protein names","MitoCarta3.0_SubMitoLocalization","MitoCarta3.0_MitoPathways","FC_MITOS_OCIAD1","p_OCIAD1_MITOS","sig_MITOS_OCIAD1","LFQ_KO_MITOS_22","LFQ_KO_MITOS_23","LFQ_KO_MITOS_24","LFQ_WT_MITOS_22","LFQ_WT_MITOS_23","LFQ_WT_MITOS_24","missingness"
"P05026-2;P05026","ATP1B1","Sodium/potassium-transporting ATPase subunit beta-1",NA,NA,0.24231259891577,0.0167849011476854,FALSE,28.2821074406155,28.1877954465731,28.2108645875506,27.892240239398,28.0283792260196,28.0332102125743,"complete"
"P05067-7;P05067-11;P05067-8;P05067-9;P05067;P05067-3;P05067-4;P05067-5;P05067-6;P05067-10;P05067-2","APP","Amyloid beta A4 protein;N-APP;Soluble APP-alpha;Soluble APP-beta;C99;Beta-amyloid protein 42;Beta-amyloid protein 40;C83;P3(42);P3(40);C80;Gamma-secretase C-terminal fragment 59;Gamma-secretase C-terminal fragment 57;Gamma-secretase C-terminal fragment 50;C31",NA,NA,-1.34062584571626,0.00993750488588433,TRUE,25.4230023503456,25.307944296467,25.8574966713355,26.7828932672392,26.864946034814,26.9624815532437,"complete"
"P05091;P05091-2;P00352","ALDH2","Aldehyde dehydrogenase, mitochondrial","Matrix","Metabolism > Detoxification > Xenobiotic metabolism",0.335452867060035,0.0231946306550585,FALSE,29.4814561186828,29.4790052489829,29.68587244818,29.2640054517684,29.2888563239112,29.087113438986,"complete"
"P05141;Q9H0C2","SLC25A5","ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed","MIM","Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Small molecule transport > SLC25A family",-0.0711180488405994,0.779714918552323,FALSE,31.2522960406481,31.6451473911124,31.5847896859492,31.8669775127504,31.1866517110989,31.6419580403822,"complete"
"P05165;P05165-2;P05165-3","PCCA","Propionyl-CoA carboxylase alpha chain, mitochondrial","Matrix","Metabolism > Carbohydrate metabolism > Propanoate metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Vitamin metabolism > Biotin utilizing proteins",0.694290210142665,0.0103165819161641,FALSE,26.8555173626835,26.8688895389581,27.1184586397418,26.2945439234133,26.2544892546538,26.2109617328883,"complete"
"P05166;P05166-2","PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial","Matrix","Metabolism > Carbohydrate metabolism > Propanoate metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation",0.397312819276799,0.118051486196913,FALSE,26.304803239839,26.2402548249529,26.422407519071,25.9741701492561,26.1725824805862,25.6287744961902,"complete"
"P05198","EIF2S1","Eukaryotic translation initiation factor 2 subunit 1",NA,NA,0.511662035372101,0.0601280246609387,FALSE,27.1448493051426,26.9117452172535,26.8260190684177,26.169256653519,26.4720694922419,26.7063013389366,"complete"
"P05204;Q15651-2","HMGN2","Non-histone chromosomal protein HMG-17",NA,NA,2.31218693646193,0.0177842841774185,TRUE,21.8042926100817,22.438273660437,21.9315341584221,20.4664633790277,19.7562640545231,19.0148121860042,"MAR"
"P05386","RPLP1","60S acidic ribosomal protein P1",NA,NA,-0.143666549675764,0.651529443027529,FALSE,30.9949583231158,30.5246009359775,30.4398408852499,30.4089460126568,31.2248723371956,30.7565814435181,"complete"
"P05387;P05386-2","RPLP2","60S acidic ribosomal protein P2",NA,NA,-0.232962924657567,0.222236145633513,FALSE,29.2629288645682,29.026782481094,29.2379020624291,29.1606386301649,29.4458373110315,29.6200262408676,"complete"
"P05388;P05388-2;Q8NHW5","RPLP0;RPLP0P6","60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like",NA,NA,0.00490153037293339,0.982288752848753,FALSE,28.9649785826505,28.6190859938425,28.6222687026732,28.3888425605175,28.9025879815451,28.9001981459848,"complete"
"P05455","SSB","Lupus La protein",NA,NA,-0.296939650180132,0.256637887464195,FALSE,NA,21.6546039001775,21.9572695343595,22.0210212304707,21.9273602185542,22.360247653321,NA
"P05556;P05556-2;P05556-5;P05556-4;P05556-3","ITGB1","Integrin beta-1",NA,NA,-0.127037195492765,0.515091001656152,FALSE,29.3770431628434,29.0686995518399,29.1228953637788,29.0228822349361,29.4832318325843,29.44363559742,"complete"
"P05783;CON__H-INV:HIT000015463;CON__A2A5Y0;CON__O76014;CON__O76013;CON__O76015;CON__Q497I4;CON__A2AB72;CON__Q14532;CON__REFSEQ:XP_986630;CON__Q15323;CON__Q9UE12;CON__Q92764;CON__Q14525;O76013-2;Q14525;O76014;Q92764;O76015;Q15323;O76013;Q14532","KRT18","Keratin, type I cytoskeletal 18",NA,NA,-0.0889639977585688,0.630676069919351,FALSE,28.0548952402566,28.3516457247071,28.3069110634233,28.5735455373949,28.083310072464,28.3234884118038,"complete"
"P05976-2;P05976;P08590","MYL1;MYL3","Myosin light chain 1/3, skeletal muscle isoform;Myosin light chain 3",NA,NA,-0.379864812319699,0.132213983935249,FALSE,28.7437468096243,28.3954170671249,28.7771649865569,28.7059072286093,29.1786040520369,29.171412019619,"complete"
"P06132","UROD","Uroporphyrinogen decarboxylase",NA,NA,0.562526218001135,0.293573363073801,FALSE,NA,22.901080106277,22.2796082072904,22.03005999288,22.2380913447581,21.8153024787096,NA
"P06213-2;P06213","INSR","Insulin receptor;Insulin receptor subunit alpha;Insulin receptor subunit beta",NA,NA,-0.105756789929632,0.813230520677062,FALSE,25.8610087803407,25.1603035598912,25.1189217732875,24.8103370088384,25.8829550270859,25.764212447384,"complete"
"P06241;P06241-3;P06241-2","FYN","Tyrosine-protein kinase Fyn",NA,NA,-0.588114784590434,0.214962436766413,FALSE,25.74052601807,25.2097937851551,24.7457540052565,25.3489741702689,26.3093067134401,25.8021372785439,"complete"
"P06280","GLA","Alpha-galactosidase A",NA,NA,-0.794133064294268,0.0430442599501203,FALSE,27.516556594911,27.0633724557207,27.1880845196529,27.62984893154,28.3108178020174,28.20974602961,"complete"
"P06454-2;P06454","PTMA","Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha-1",NA,NA,-0.382783840807999,0.197171589167685,FALSE,24.4547206639216,24.8413519500672,24.8071719976193,25.375555775891,24.6936326989797,25.1824076591614,"complete"
"P06493;P06493-2","CDK1","Cyclin-dependent kinase 1",NA,NA,-0.450718066392799,0.000418080972890224,FALSE,26.5615848053435,26.6037021529442,26.6521924650904,27.0851382762643,26.9951661282824,27.0893292180098,"complete"
"P06576","ATP5B","ATP synthase subunit beta, mitochondrial",NA,NA,-0.0370835969432619,0.616577341991617,FALSE,33.5124319734805,33.4294621477751,33.6073076279272,33.5104340920835,33.6435201956904,33.5064982522387,"complete"
"P06730;P06730-2;P06730-3","EIF4E","Eukaryotic translation initiation factor 4E",NA,NA,0.171040789789668,0.554179695932566,FALSE,24.872602308015,24.653468326531,25.2430266088891,24.487703159018,24.6214125293672,25.1468591856809,"complete"
"P06733;P06733-2;P13929-3;P13929-2;P13929","ENO1","Alpha-enolase",NA,NA,0.0718069939282699,0.530792197866718,FALSE,29.522259882118,29.6700778958157,29.3761193620927,29.5560288220157,29.3497442145641,29.4472631216618,"complete"
"P06737-2;P06737","PYGL","Glycogen phosphorylase, liver form",NA,NA,3.57301474926673,0.060309085809316,FALSE,20.2658627899727,22.6006892714078,22.1238308949647,20.1818852068221,16.5427682780015,17.5466852237214,"MNAR"
"P06744;P06744-2;Q8N196","GPI","Glucose-6-phosphate isomerase",NA,NA,-0.499420618752232,0.00663572087348267,FALSE,29.6454279757256,29.5014261810866,29.6421814603352,29.9968829231996,30.2346777369387,30.0557368132658,"complete"
"P06748;P06748-2;P06748-3","NPM1","Nucleophosmin",NA,NA,0.0170444604131674,0.944274065922458,FALSE,28.1893102896608,28.0245270003478,28.3389080029579,27.9265641191093,28.0027269620701,28.5723208305476,"complete"
"P06753-2;P06753-3;P06753-5;P06753-6;P06753-4;P06753-7","TPM3","Tropomyosin alpha-3 chain",NA,NA,-0.118371773270301,0.085716681330257,FALSE,26.6662399343022,26.6717552185476,26.7834796010654,26.8380784807558,26.8139517566637,26.8245598363066,"complete"
"P06756-3;P06756;P06756-2","ITGAV","Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain",NA,NA,0.3046598324228,0.141504247122992,FALSE,26.9364806040889,26.6553562445578,26.6603952029883,26.1895621068216,26.6334510328157,26.5152394147293,"complete"
"P06865;P06865-2","HEXA","Beta-hexosaminidase subunit alpha",NA,NA,0.444602023617399,0.135225416544847,FALSE,27.9754537982741,27.578967371463,27.7103699628374,27.0005873188762,27.6649242206482,27.2654735221979,"complete"
"P07099","EPHX1","Epoxide hydrolase 1",NA,NA,0.469632919697336,0.029795978443674,FALSE,27.2130934074938,27.1871790850563,27.0218718065726,26.57203028873,26.5542767186526,26.8869385326481,"complete"
"P07195;P07864","LDHB","L-lactate dehydrogenase B chain","unknown","Metabolism > Amino acid metabolism > Glyoxylate metabolism",-0.906973668438265,0.0076281901206385,FALSE,27.8582990969096,28.123636123575,27.9450953145594,29.0744442311412,28.6304207036207,28.9430866055969,"complete"
"P07203;P07203-2","GPX1","Glutathione peroxidase 1","Matrix","Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Detoxification > Selenoproteins",0.468224890467233,0.268072826427358,FALSE,28.7977264537716,28.7170530053087,28.425601976448,28.2677776773296,28.6670851196343,27.6008439671627,"complete"
"P07237","P4HB","Protein disulfide-isomerase",NA,NA,0.00410035338576975,0.958514731138314,FALSE,30.8099979446855,30.7415825816119,30.6406646073669,30.6326469734408,30.723411257722,30.8238858423442,"complete"
"P07339","CTSD","Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain",NA,NA,1.01191098890103,0.0115275837603217,TRUE,30.6961729280445,30.3259677185204,30.3958867129858,29.1362818402815,29.7236096121528,29.5224029404133,"complete"
"P07355;P07355-2;A6NMY6","ANXA2;ANXA2P2","Annexin A2;Putative annexin A2-like protein",NA,NA,1.0139607625432,0.00839109493495919,TRUE,32.1803935925981,31.8879417047577,31.7217620126086,30.675772889599,31.209495353842,30.8629467788938,"complete"
"P07384","CAPN1","Calpain-1 catalytic subunit",NA,NA,-0.137383852980566,0.688429148140096,FALSE,22.3963822778694,22.9516059022216,22.3444023665322,23.1125682569512,22.2479008901322,22.7440729584815,"MAR"
"P07437;CON__ENSEMBL:ENSBTAP00000025008;Q9H4B7","TUBB","Tubulin beta chain",NA,NA,-0.0508495783436018,0.811981353963095,FALSE,29.3197104865048,29.0849457067996,28.7774224720848,28.8730779593094,29.2825701748996,29.178979266211,"complete"
"P07602;P07602-2;P07602-3","PSAP","Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D",NA,NA,-0.562980432387231,0.015294701460526,FALSE,27.2881763120003,27.0503298788152,27.330980607914,27.6063130369455,27.9673880816166,27.7847269773291,"complete"
"P07686","HEXB","Beta-hexosaminidase subunit beta;Beta-hexosaminidase subunit beta chain B;Beta-hexosaminidase subunit beta chain A",NA,NA,0.6553812333796,0.04181701277422,FALSE,29.8357160418101,29.4554552011154,29.6296416272319,28.6607002045359,29.252691647351,29.0412773181317,"complete"
"P07711-3;P07711","CTSL","Cathepsin L1;Cathepsin L1 heavy chain;Cathepsin L1 light chain",NA,NA,1.3444023535543,0.0207340227157541,TRUE,27.8233590290212,27.2769181805457,27.2589746348874,25.6752671235549,26.6269977914785,26.023779868758,"complete"
"P07737;CON__P02584","PFN1","Profilin-1",NA,NA,-0.383495271383399,0.0629900915386708,FALSE,26.9857593062666,27.2200728638552,26.8293615140043,27.5819057356079,27.2637626645667,27.3400110981017,"complete"
"P07741;P07741-2","APRT","Adenine phosphoribosyltransferase",NA,NA,0.550016587961565,0.397927492356666,FALSE,23.8242634890359,24.7735384051851,23.9333535084152,24.2749408524757,22.6828053298138,23.923359456462,"complete"
"P07814","EPRS","Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase",NA,NA,-0.529047650840536,0.071020936231134,FALSE,26.2994567920003,26.388058820299,26.8532153282076,27.1016760793275,26.8299692164828,27.1962285972182,"complete"
"P07858","CTSB","Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain",NA,NA,0.879566343557631,0.0191092434225543,FALSE,28.5366635820847,28.1829022994107,28.204782546261,27.1466396675061,27.7536313091379,27.3853784204395,"complete"
"P07900;P07900-2;Q14568;Q58FG0;Q58FG1","HSP90AA1","Heat shock protein HSP 90-alpha",NA,NA,-0.446155836416033,0.0574060215328889,FALSE,26.5304219430335,26.6781074290152,26.7878640292665,27.1870802285604,26.8535724938743,27.2942081881286,"complete"
"P07910-2;P07910-4","HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2",NA,NA,0.585548490128232,0.055403812036065,FALSE,27.399793293539,27.5291913404266,27.9493337299808,27.2567250166212,27.082583840897,26.7823640360435,"complete"
"P07919;A0A096LP55","UQCRH;UQCRHL","Cytochrome b-c1 complex subunit 6, mitochondrial;Cytochrome b-c1 complex subunit 6",NA,NA,-0.199393425297334,0.508512534311488,FALSE,30.8333951052646,31.2600563248593,31.3423638646849,31.7864147218496,31.1591652259362,31.088415622915,"complete"
"P07942","LAMB1","Laminin subunit beta-1",NA,NA,-0.776382923639702,0.00135666445957263,FALSE,24.9904266083422,24.8655778300197,24.9180071604244,25.608801123275,25.8222267464551,25.6721324999753,"complete"
"P07947","YES1","Tyrosine-protein kinase Yes",NA,NA,-0.845832142207001,0.0118488783158077,FALSE,27.320786742982,27.0520606824517,27.1662496556012,27.7514001673371,28.1146136580296,28.2105796822892,"complete"
"P07948-2","LYN","Tyrosine-protein kinase Lyn",NA,NA,-0.513238136393763,0.0259686658449023,FALSE,26.5833818355782,26.4101687656455,26.3350133581085,26.7485306937356,26.9766855085149,27.143062166263,"complete"
"P07954-2;P07954","FH","Fumarate hydratase, mitochondrial","Matrix","Metabolism > Carbohydrate metabolism > TCA cycle",-0.100707400053533,0.29648138755981,FALSE,30.0775098169279,30.0609251479937,30.2857048770267,30.2554846175762,30.2677739540041,30.2030034705286,"complete"
"P08069","IGF1R","Insulin-like growth factor 1 receptor;Insulin-like growth factor 1 receptor alpha chain;Insulin-like growth factor 1 receptor beta chain",NA,NA,-0.311522621792669,0.00438717334795768,FALSE,25.3034094894667,25.2247908654515,25.2348693066206,25.503107062622,25.6366847179234,25.5578457463714,"complete"
"P08133;P08133-2","ANXA6","Annexin A6",NA,NA,0.206905450703935,0.496677254382542,FALSE,26.1030478181356,26.3775202753481,25.5700738045989,26.0459880814756,25.7733668377585,25.6105706267367,"complete"
"P08183-2;P08183;P21439-3;P21439-2;P21439","ABCB1","Multidrug resistance protein 1",NA,NA,-0.919397778684932,0.00341780477983351,FALSE,24.9513329833472,24.8041075509818,24.7380145875162,25.657593018149,25.957899231454,25.636156208297,"complete"
"P08195-2","SLC3A2","4F2 cell-surface antigen heavy chain",NA,NA,-0.373107212720701,0.027007731507982,FALSE,28.0950505970804,27.9297068519913,27.8536997783701,28.1840903062808,28.4657948330537,28.3478937262694,"complete"
"P08236;P08236-2;P08236-3","GUSB","Beta-glucuronidase",NA,NA,0.108872478824932,0.613197680650089,FALSE,26.1086113175367,25.7423124275545,26.0413710072788,25.5434422196214,26.0850432107967,25.9371918854771,"complete"
"P08237-3;P08237;P08237-2","PFKM","ATP-dependent 6-phosphofructokinase, muscle type",NA,NA,-0.774752051521666,0.0379834065802845,FALSE,24.1188310766497,23.8690637570486,23.7300649692347,24.3540669889837,24.6551642546019,25.0329847139124,"complete"
"P08238;Q58FF7","HSP90AB1","Heat shock protein HSP 90-beta",NA,NA,-0.854155896029333,0.004198219018016,FALSE,28.7874163808902,28.8344867361795,29.1096836197917,29.7678923891678,29.5815501427604,29.9446118930212,"complete"
"P08240;P08240-2","SRPR","Signal recognition particle receptor subunit alpha",NA,NA,0.00162714805926711,0.987462842859366,FALSE,26.7972203807001,26.6660086668841,26.8226247432355,26.6171286800219,26.7601139132572,26.9037297533628,"complete"
"P08243;P08243-2;P08243-3","ASNS","Asparagine synthetase [glutamine-hydrolyzing]",NA,NA,-0.270667052068731,0.633100477189585,FALSE,23.2420899535449,22.8336592323005,21.7312680448371,22.3886861170446,23.1395962065197,23.0907360633244,"complete"
"P08559;P08559-4;P08559-3;P08559-2","PDHA1","Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial","Matrix","Metabolism > Carbohydrate metabolism > Pyruvate metabolism",0.427789024347767,0.0648864733982552,FALSE,29.6639481028378,29.6696343994317,30.0441863757968,29.419670384239,29.3901166433882,29.2846147773958,"complete"
"P08572","COL4A2","Collagen alpha-2(IV) chain;Canstatin",NA,NA,0.987169283014403,0.00507142566554339,FALSE,26.5925221729901,26.5492750292153,26.528431962168,25.481227311854,25.4923203631055,25.7351736403707,"complete"
"P08574","CYC1","Cytochrome c1, heme protein, mitochondrial","MIM","OXPHOS > Complex III > CIII subunits | Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Electron carriers > Cytochromes | OXPHOS > OXPHOS subunits",-0.9650017892188,0.0025734085766511,FALSE,28.796651431409,29.0361973372068,28.7400001335167,30.0365179799839,29.7174781030204,29.7138581867846,"complete"
"P08579","SNRPB2","U2 small nuclear ribonucleoprotein B",NA,NA,0.512119359279001,0.0124568165492482,FALSE,24.3931611945674,24.3251871366872,24.6052861588481,23.840281323354,23.8513971755293,24.0955979133824,"MAR"
"P08581-2;P08581;P08581-3","MET","Hepatocyte growth factor receptor",NA,NA,-2.11323080631117,0.00358583163112971,TRUE,NA,22.3252298734748,22.0114646393326,23.9828971355508,24.6083160021001,24.2535210504937,NA
"P08582;P08582-2","MFI2","Melanotransferrin",NA,NA,2.6272298775664,0.000880245632978566,TRUE,25.6515899878168,25.7651500692901,26.2589418215842,23.3567073462225,23.0520656334023,23.3852192663671,"complete"
"P08621;P08621-2;P08621-3;P08621-4","SNRNP70","U1 small nuclear ribonucleoprotein 70 kDa",NA,NA,0.103706538959933,0.803429496337919,FALSE,22.8479219038678,23.1170693075808,23.9157524937552,23.4035661029392,22.7588138047723,23.4072441806125,"complete"
"P08648","ITGA5","Integrin alpha-5;Integrin alpha-5 heavy chain;Integrin alpha-5 light chain",NA,NA,-0.875756236134599,0.0222114222992423,FALSE,25.0975785321967,24.7000727210413,24.8464761603679,25.3920261286858,25.9855700635184,25.8937999298055,"complete"
"P08670;P41219;P41219-2;P07197-2;P12036-2;P12036","VIM","Vimentin",NA,NA,1.2089742458336,0.00538780128615322,TRUE,29.9358639623614,30.1473647240327,30.4875537012762,29.138361781332,28.6820824696793,29.1234153991582,"complete"
"P08708","RPS17","40S ribosomal protein S17",NA,NA,-0.219938600069167,0.224757529287993,FALSE,29.0056307876572,28.7381220415072,28.8973265791717,28.8487095844942,29.2271400967555,29.2250455272939,"complete"
"P08754","GNAI3","Guanine nucleotide-binding protein G(k) subunit alpha",NA,NA,0.027902906371267,0.878385301728292,FALSE,29.7454663800366,29.4791739455911,29.3885836180127,29.2448482132422,29.6586850027684,29.625982008516,"complete"
